Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2018-02-08,37.66698422861595,37.83383064956318,36.430923723092576,36.45912170410156,217562000,82.95087539760404,83.10806519889614,78.37383176520444,78.60499572753906,55628700,52.74134419342171,52.94337739077581,49.99597063702811,50.145755767822266,66792000
2018-02-09,37.06078818257288,37.25426593663926,35.44924403446056,36.905059814453125,282690400,79.79778278742265,82.22962452714889,77.513882278449,81.5361328125,63499100,51.04992931172337,52.33578147711019,49.61279997434446,52.064579010009766,98360000
2018-02-12,37.39819019806416,38.669964471512245,37.16459768241445,38.391544342041016,243278000,82.05395085498111,83.0155936999902,81.30498194056285,82.41456604003906,35720300,52.58210910046703,53.02499141080931,52.02577080094077,52.47711181640625,56240000
2018-02-13,38.21223129709824,38.87289425642231,38.1414453371129,38.776153564453125,130196800,82.22965212428683,83.21903368705028,81.18479346319279,83.06184387207031,26407700,52.250195305375534,52.80852678383553,52.09692873400524,52.45621109008789,31586000
2018-02-14,38.46941763553242,39.53119625727271,38.43166824300534,39.491085052490234,162579600,82.22573255476256,84.5296469204601,82.13283403944776,84.3624267578125,34960900,52.46516908789304,53.51763628360486,52.24024649460781,53.37979507446289,41304000
2018-02-15,40.062074354021306,40.84071251207356,39.87567485452374,40.81711959838867,204588800,84.7340168431493,86.13680763065986,84.18591071296592,86.08106994628906,27823900,53.914735123767,54.44470257854249,53.107593232270254,54.308353424072266,37396000
2018-02-16,40.66847906045923,41.248919598735064,40.529268955862534,40.684993743896484,160704400,85.88597282847773,86.86142481928286,85.28212902128554,85.46792602539062,30596900,54.40887154176525,55.151821443265106,54.317807587176766,54.51436996459961,39948000
2018-02-20,40.595330913677635,41.11678010195988,40.44668077568657,40.54814147949219,135722000,84.98486828928465,86.45268195564418,84.54823743695063,86.13682556152344,30911700,54.37802287617981,55.54892329436583,54.24067901949363,54.91694641113281,33754000
2018-02-21,40.77937733793794,41.083752286854725,40.34994515228838,40.364105224609375,149886400,86.37837013792273,86.73138736982288,84.99415588378906,84.99415588378906,26922500,55.191135418845924,56.53968759193702,55.11201160065814,55.42252731323242,41486000
2018-02-22,40.536342750465415,41.0436354626375,40.515108045376834,40.701507568359375,123967600,85.51438151935322,86.14610127603136,84.87336978586613,85.21710205078125,24392800,55.692237311531464,56.00523975937788,54.99457260793144,55.23094177246094,28010000
2018-02-23,40.977572424114385,41.44475397061122,40.946897669942075,41.40936279296875,135249600,86.95432928192409,87.39096006797294,85.80237218456463,87.38166809082031,26329200,55.6668591170916,56.181401231279516,55.15829276667182,56.13611602783203,25292000
2018-02-26,41.6099213773139,42.32721016237523,41.57688841221877,42.228111267089844,152648800,87.69755001675279,88.6729951924059,87.55819868088709,88.64512634277344,30199800,56.32372061561752,56.937785415089046,56.19832068902691,56.912906646728516,30912000
2018-02-27,42.25878563864765,42.584395262979314,42.03699133201746,42.09125900268555,155712400,88.94238607270316,89.03528458001894,87.51172637939453,87.51172637939453,25869100,56.91290521123392,56.940274513322635,55.57380639222705,55.60963439941406,42964000
2018-02-28,42.29653731490885,42.6174305332886,42.011038875219455,42.02755355834961,151128400,88.10628785202275,88.91451977296582,86.98219957962961,87.11225891113281,31167300,55.83306277612974,56.11421979607381,54.88758611497072,54.93336486816406,49292000
2018-03-01,42.12663813492217,42.4192183111302,40.73925040980136,41.29137420654297,195208000,87.31667314579359,87.85549463166666,85.31932252588798,86.25761413574219,37135600,55.21302769011919,55.299114370176994,53.11057645825989,53.31559753417969,55338000
2018-03-02,40.77228852258508,41.5981161111778,40.689704323596786,41.576881408691406,153816000,85.07775975290876,86.53628840739391,84.40887910591134,86.44338989257812,32830400,52.64729503739767,54.0859203003677,52.255669904124645,53.949073791503906,50162000
2018-03-05,41.340940455918776,41.937895680395584,41.17813383100266,41.720821380615234,113605600,85.78378378570224,87.57675254736118,85.70946923543721,86.99148559570312,23901600,53.650002141164556,54.797014634375614,53.35839323546137,54.477542877197266,28648000
2018-03-06,41.97799739161679,42.058219779854376,41.55800535869931,41.68541717529297,95154000,87.64178231607235,87.78113361550503,86.34118908857153,86.69420623779297,22175800,54.84280074611516,55.01846314680423,54.464607786581944,54.783084869384766,23382000
2018-03-07,41.27721958391904,41.491935603462025,41.11913303336213,41.29845428466797,126814000,86.54558038379292,87.27019872212769,85.86740775901413,87.19587707519531,26716100,54.38100731239525,55.544447524731325,54.236199444871914,55.48672103881836,30748000
2018-03-08,41.40464432036062,41.79160347848274,41.30790723107263,41.7491340637207,95096400,87.57678239362397,88.3478537029803,87.11228262958338,87.72542572021484,25887800,55.594206356143076,56.30281649788023,55.594206356143076,56.20030975341797,33862000
2018-03-09,41.9897974776981,42.471135428411415,41.85530382068654,42.46641540527344,128740800,88.52435106501905,89.68560028076172,88.25494039644242,89.68560028076172,36937300,56.70389904582426,57.77378472144372,56.44464050528487,57.76582336425781,42662000
2018-03-12,42.53957209510152,43.03507026120815,42.52069919763497,42.876983642578125,128828400,89.6484347756913,90.30802344527832,89.22109593712939,89.89926147460938,26073700,57.975322287362914,58.62770560343565,57.6842145129355,58.01911544799805,44306000
2018-03-13,43.082247752101196,43.296963804528104,42.29181487826127,42.46405792236328,126774000,90.11292998477191,90.3358878269818,87.29806330587786,87.70682525634766,35387800,58.312710822877946,58.619745113235965,56.45857633233357,56.72430419921875,43140000
2018-03-14,42.546642626018915,42.59383205779314,41.954403916235314,42.10305404663086,117473600,88.36640984158318,88.63582047043057,86.86142852834301,87.18657684326172,32132000,57.017405359792974,57.71208221339779,56.84572553664672,57.17116928100586,41870000
2018-03-15,42.11721578593315,42.527771454416616,42.01575867494015,42.15260696411133,90975200,86.88929787950111,87.86474991766327,86.23900124586082,87.49314880371094,27611000,57.205005108928034,57.8484285562726,56.512815026891,57.25675582885742,33382000
2018-03-16,42.152613858138956,42.26351103499883,41.90958479403939,42.00396728515625,157618800,87.95764530713056,88.60794191772524,87.25160392441241,87.8833236694336,49081300,57.492628653240004,57.56527935594254,56.298835161434454,56.451107025146484,58656000
2018-03-19,41.83880045933444,41.87419164163715,40.975219607911185,41.362178802490234,133787200,87.08438670537733,87.23302998575866,85.57012049692656,86.29473876953125,33344100,55.622076975616814,55.70219169695303,54.18693689212957,54.74178695678711,63656000
2018-03-20,41.348026275634766,41.71610900800592,41.27724030395014,41.348026275634766,78597600,86.4434008854199,87.11227452977435,86.39694807825352,86.51771545410156,23075200,54.65867939387711,55.01448032173737,53.863481385584954,54.529300689697266,54598000
2018-03-21,41.30082102199341,41.31261928050812,40.40892740319114,40.41128921508789,148219600,86.33188034758238,87.37236181523926,85.66299991035297,85.91383361816406,24457100,54.36856911754372,55.17123112122752,54.101842763390096,54.439727783203125,44898000
2018-03-22,40.11162434118814,40.74397057323563,39.781294757330855,39.84028244018555,165963200,84.78974006251845,85.23566272451546,83.2940581146853,83.41482543945312,38604700,53.74355638443713,53.938125585912246,52.23228038384407,52.40694808959961,69312000
2018-03-23,39.731750235606576,40.09275462767348,38.917720794677734,38.917720794677734,164115200,83.14544397466425,84.03728252319777,80.89726719058791,80.99016571044922,44068900,52.318371086257336,53.085205104802824,50.99967489137062,51.083274841308594,49880000
2018-03-26,39.656248893462184,40.84308101598845,39.27164797412221,40.76521682739258,150164800,84.1766328628994,87.32594013699392,83.98154384716022,87.1215591430664,56396800,52.28005088348734,52.711490393439945,50.288572575271616,52.45372009277344,65984000
2018-03-27,40.97992787329814,41.32677579210551,39.38490196935786,39.71995162963867,163690400,88.19921249484753,88.38500955491418,82.22574558232937,83.11758422851562,56569000,52.941889278418174,52.97373850548619,49.6436586467339,50.10744094848633,60816000
2018-03-28,39.4627690818962,40.11635376925041,38.97671103726807,39.28108596801758,166674000,83.44272104020168,84.7526135211948,82.56017449588474,83.04325103759766,52501100,49.85713553355207,51.00564387952645,48.96589633729177,50.01985549926758,77698000
2018-03-29,39.59489256513267,40.52453904414754,39.3801765305739,39.58781433105469,153594000,83.77717362909264,85.73736310450528,82.12355568400412,84.78977966308594,45867500,50.319924031398315,52.15315848214298,49.963128419241535,51.610252380371094,69338000
2018-04-02,39.3188487676036,39.86153643255992,38.806835864679655,39.328285217285156,150347200,84.04653758787853,84.42742347833395,81.29670149904817,82.2349853515625,48515400,51.13651700523413,51.729184410434186,49.47595714335583,50.39058303833008,65068000
2018-04-03,39.55478361097221,39.81668908765055,38.90356083667704,39.731746673583984,121112000,83.2197630322219,83.65639385843618,81.64975187099252,83.34053039550781,37213800,50.56574930178012,51.006144884055935,49.62524605593441,50.691646575927734,51322000
2018-04-04,38.90356826947987,40.585894991243535,38.87761353799173,40.49151611328125,138422000,81.61258570323538,86.17397559096709,81.50111032525551,85.77450561523438,35560000,49.67400862549067,51.39130030399634,49.58841929115461,51.24052047729492,50724000
2018-04-05,40.72039125394802,41.10970865062555,40.602415848854996,40.772300720214844,107732800,85.87671341585957,86.46198053134722,84.9105531149489,85.82096862792969,29771900,52.070550724820514,52.08647343867545,50.95637837503327,51.386322021484375,35836000
2018-04-06,40.34049690731331,40.696781216245626,39.68691237208127,39.72938537597656,140021200,84.99413465558624,85.89526501183879,83.126851370419,83.82360076904297,38026000,50.911593949854264,51.55352537760799,50.073103933661166,50.257225036621094,40134000
2018-04-09,40.08332095756265,40.840720969728224,40.076242721959105,40.12343215942383,116070800,84.57609010696288,86.55485590025206,84.18591213437655,84.32525634765625,31533900,50.75931595400448,51.980976048652494,50.71751598495066,50.76180648803711,33220000
2018-04-10,40.8194836813306,41.05543445405506,40.472635757399814,40.87847137451172,113634400,85.83023852760275,86.6570472775496,85.13348910319573,86.28544616699219,26812000,51.26788777944989,51.81278323466745,50.52892049039402,51.57840347290039,36620000
2018-04-11,40.63780379117197,41.03656120465478,40.51275015976679,40.687355041503906,89726400,85.47723431913653,86.66635238288978,84.98486578533583,85.33788299560547,24872100,51.35447377125556,51.54705356992285,50.71751964642542,51.009124755859375,34060000
2018-04-12,40.9162273902391,41.2913882825573,40.82892314965039,41.088470458984375,91557200,85.86740229698988,87.47457414308411,85.86740229698988,86.93575286865234,26758900,51.328105804130786,51.98396676462921,51.05839536086663,51.61771774291992,32896000
2018-04-13,41.239486097349115,41.48959340302573,41.02005355191269,41.22768783569336,100497200,87.37239827147718,87.49316564448388,85.87670863851093,86.47126770019531,23346100,52.09543346697468,52.39848136151801,51.26241432712323,51.555511474609375,25410000
2018-04-16,41.29847156214775,41.57217537626946,41.25128211841182,41.4848747253418,86313600,87.3909805591523,87.93909393644698,86.78712948127642,87.48387908935547,20288100,52.02875633793623,52.321356168292645,51.45002219572733,52.05612564086914,29776000
2018-04-17,41.64295617413897,42.22103488889302,41.62407967892242,42.055870056152344,106421600,88.25492589115689,89.68558554033773,88.14344343319549,89.24895477294922,26771000,52.807531637894336,53.99186802128195,52.60300789759706,53.71120834350586,54584000
2018-04-18,41.9544009527617,42.19271350692094,41.734968490365986,41.96147918701172,83018000,89.38831615808506,89.85281582044244,88.73801237816333,89.59269714355469,21043300,53.69379131796408,53.84257795722582,53.27131167476308,53.51365280151367,31126000
2018-04-19,40.99881148181222,41.383412454519046,40.739267750801744,40.772300720214844,139235200,89.59268900406337,90.17795597388933,88.57078416955525,89.28611755371094,23552500,53.19667108040654,54.61439257628583,53.19667108040654,54.21331024169922,39884000
2018-04-20,40.25320567071418,40.39949400643583,39.03333693459778,39.10176467895508,261964400,89.10032900939696,89.28612604003865,87.37238969116007,88.25493621826172,31154400,53.955541805060236,54.47704677228794,53.34993574777169,53.60969543457031,42434000
2018-04-23,39.3636671753041,39.38490188041015,38.717160772932665,38.98850631713867,146062000,88.94239493039935,89.4533474030741,87.91120509478485,88.58008575439453,22331800,53.891346349102676,54.14115529006075,53.08022565108493,53.435028076171875,69590000
2018-04-24,39.08995670517692,39.24568504985163,38.039976684850195,38.4458122253418,134768000,89.40689631517473,89.62056928630898,85.84883415727376,86.5084228515625,34524800,52.70800347589493,52.9712445912018,50.40203074412265,50.888702392578125,128220000
2018-04-25,38.37031327873025,39.03097615846978,38.32076563293554,38.61334228515625,113528400,86.67563479129363,86.67563479129363,83.87005302466967,85.75592041015625,33729300,51.24251330449413,51.557011607958124,50.60854322189631,50.906124114990234,57860000
2018-04-26,38.72424054871171,39.10412144545625,38.547277465141086,38.74783706665039,111852000,86.90788572509152,88.39428315975867,86.48983179528692,87.56747436523438,42529000,51.41518132499074,52.35071096296694,50.77971928001469,51.91728210449219,50926000
2018-04-27,38.69591787929163,38.773782048526435,37.90076510911906,38.299522399902344,142623200,90.67030260133235,90.9490051413884,87.24230104976304,89.01668548583984,48272800,52.02825642530371,52.33478956580274,51.13502781373858,51.32710647583008,40746000
2018-04-30,38.254690367833994,39.46511508100824,38.18626264467423,38.99321365356445,169709600,89.49048968046846,89.55551933735862,86.53627210458465,86.87999725341797,41523600,51.47490356093241,51.6714621526534,50.67273888576307,50.68667221069336,34492000
2018-05-01,39.26456107664645,39.92286201634975,38.995577393711876,39.899269104003906,214277600,86.59202656951966,88.52434687408386,86.20184855255066,88.25493621826172,31408900,50.573211144673714,51.83866074002587,50.290064728595986,51.789894104003906,35326000
2018-05-02,41.34566926402665,41.940266454767375,41.008261253615224,41.66184616088867,266157600,88.24565030010453,88.41287047424576,86.57345564639517,86.87073516845703,27471000,51.45400309991715,51.95062931718003,50.914582213126046,51.05839538574219,34698000
2018-05-03,41.49901861685661,41.881257675652265,41.15924896445039,41.737327575683594,136272800,86.35978601953657,88.18991602764416,85.8859943264628,87.39097595214844,31142500,51.024555197797376,51.28928836088491,50.15471332302845,51.070831298828125,39282000
2018-05-04,42.058222675018506,43.473927225089255,42.03934618231215,43.37482833862305,224805200,86.69421725781298,88.59866872083767,86.3226161079908,88.40357971191406,22531300,50.73792155674995,52.34374661881551,50.66029358066641,52.29995346069336,36892000
2018-05-07,43.69336846245429,44.28088726464388,43.5919113441793,43.68865203857422,169805600,88.41284610640876,89.8435056269285,88.34781645037154,89.38829803466797,24242000,52.44376900444362,52.996625854765696,52.26363048160637,52.720943450927734,34400000
2018-05-08,43.648540034986794,43.93875851253765,43.33708324906996,43.89864730834961,113611200,89.04456895938578,89.33256352150404,88.31065876511859,89.00740814208984,23484600,52.9777142694231,53.008071452059276,52.33180408444628,52.677650451660156,26030000
2018-05-09,44.01660982252339,44.21716578474799,43.70279491658349,44.20772933959961,92844800,89.1932354641714,90.08507404850205,88.30139687984074,90.05720520019531,27327400,52.9518387833074,54.43972412675218,52.85280967855392,54.18842315673828,47160000
2018-05-10,44.29739263203984,44.91794062173189,44.27615432947836,44.8400764465332,111957200,90.54028188823415,90.99548961578475,90.15939581472942,90.95833587646484,22388100,54.48949040471466,55.20656308756585,54.43375710499656,55.010498046875,36414000
2018-05-11,44.88272095012894,45.01772962644349,44.399523253135314,44.6695442199707,104848800,90.85614260809218,90.92117228147681,90.15010109155699,90.76323699951172,16778300,54.758702189712736,55.186656471739354,54.59996099952718,54.906494140625,30504000
2018-05-14,44.76903081192664,44.89219936371079,44.496642506114725,44.565330505371094,83115200,90.96761083933207,91.68294427797244,90.40092069256066,91.0698013305664,19454100,55.01547332949359,55.64148203009824,54.977158585596165,55.06673049926758,39338000
2018-05-15,44.240836785644596,44.309528405658426,43.842912584680555,44.16030502319336,94780800,90.33590325855087,90.90259348206955,89.49980234780992,90.41022491455078,24594000,54.584040585389445,54.69451249170123,53.682349432568984,53.98540115356445,35738000
2018-05-16,44.072653447390536,44.63875013515984,44.05607147062038,44.572425842285156,76732400,90.8393977098841,90.87671959825272,90.14896057112058,90.64346313476562,17384700,53.99634792174644,54.4586381660327,53.824170755143065,53.94658279418945,25628000
2018-05-17,44.529801069429,44.745345122866134,44.141349757859686,44.29057312011719,69176000,90.2796136095427,91.00737287841594,89.4118989924035,89.73845672607422,17246700,53.81571397441745,54.290441721020834,53.564910327096015,53.80575942993164,25738000
2018-05-18,44.33793984401655,44.48479227123444,44.086868166177105,44.12950134277344,73190800,89.57982204601946,90.43820419811907,89.57982204601946,89.90637969970703,17865800,53.046390574204985,53.4310528605247,52.980706524662274,53.22752380371094,35482000
2018-05-21,44.529795015175026,44.83060900411695,44.27161781574119,44.44215774536133,73603200,90.50350987330437,91.445868000195,90.31690754567687,91.06332397460938,19422500,53.6932962655529,54.40489430966617,53.64353493449491,53.942604064941406,25180000
2018-05-22,44.61979599448351,44.73822628123884,44.24081763118424,44.33082580566406,60962800,91.13796905351695,91.5951497456238,90.6901134950288,90.97002410888672,15441200,54.23072933399094,54.33025199900889,53.35789954035816,53.509674072265625,22226000
2018-05-23,44.13898553120973,44.64823450561759,43.99923499471324,44.615074157714844,80233600,90.23294037006804,92.11765680879992,89.8690608125905,92.0523452758789,21251200,53.245435244534264,54.1411543653972,53.09415806871981,54.03963851928711,23740000
2018-05-24,44.7121865681853,44.72876493454094,44.10582387356602,44.565330505371094,92936000,92.11766063397974,92.31359524087895,90.32624529382902,91.72578430175781,26649300,54.08641649448929,54.097361937037235,53.35989044066083,54.014259338378906,20604000
2018-05-25,44.58426882426589,44.92061043575837,44.446889245339804,44.667171478271484,69844000,91.7164435176573,92.3509013777329,91.30590986748416,91.77242279052734,18363900,54.06900006996329,54.21928255864853,53.87244147844396,53.94608688354492,22224000
2018-05-29,44.43505203843647,44.707440295214944,44.26214119029811,44.506107330322266,90056400,91.28726486686666,92.25761280831239,90.71812552811151,91.44588470458984,28671000,53.54400415461325,53.80973579142214,52.90107809007247,53.149391174316406,36076000
2018-05-30,44.46346367618069,44.52978434244792,44.24081417619561,44.411354064941406,74762000,91.7257856701126,92.60283240606051,91.35258095716964,92.32292175292969,22158500,53.418605221585324,53.69279556766695,53.07375356201772,53.617156982421875,28686000
2018-05-31,44.34504866456986,44.58427660637395,44.08923874338795,44.26214599609375,109931200,92.64015713021402,93.29327251623357,92.00569913304196,92.22029113769531,34140900,53.842581163210774,55.23592123551802,53.643535835635106,54.73830032348633,79368000
2018-06-01,44.527434935931275,45.06510600970135,44.47058707876411,45.06037139892578,93770000,92.63082442148416,94.10500727802717,92.52819098726764,94.0396957397461,28655600,55.37873904985408,56.6372219872182,55.33594058432241,56.47997283935547,63202000
2018-06-04,45.39196947530471,45.813581093512056,45.32328148514552,45.436973571777344,105064800,94.47821134638964,95.03802550251874,94.09566728334045,94.86074829101562,27281600,56.65413974577223,57.617536134158755,56.57949585009265,57.377681732177734,44754000
2018-06-05,45.73068094215916,45.93674852187664,45.56250831426814,45.78752517700195,86264000,95.16865478375493,95.47655508118288,94.73013141198004,95.34593200683594,23514400,57.45829766253381,57.7787641312642,57.10001000008831,57.27716064453125,32964000
2018-06-06,45.863321352463835,45.9699079047771,45.45828811662611,45.94622039794922,83734400,95.61649884072972,95.72845739466818,95.07534210195108,95.62582397460938,21122900,57.36424264046824,57.46078121308852,56.545657959865174,57.07462692260742,34934000
2018-06-07,45.98411874754875,45.99832980589639,45.557768926088954,45.823055267333984,85388800,95.77512494190664,95.8124468379171,93.65715183346204,94.12366485595703,28232200,56.9566892486098,57.02088124700521,56.03808079463807,56.451107025146484,36108000
2018-06-08,45.280641688505526,45.47723642550802,44.94903828525194,45.40617752075195,106627200,94.31959042279787,95.12199331398595,93.80643041833684,94.82342529296875,22165100,56.29137630649201,56.6680734235956,55.894272753206245,56.36602020263672,27284000
2018-06-11,45.32327894116635,45.4701313620816,45.05325799169304,45.29485321044922,73234000,94.24493519499856,94.78608473259797,93.92770273103311,94.28225708007812,23490900,56.377462144054576,57.113942753553516,56.30082885882033,56.77356719970703,24796000
2018-06-12,45.33274662535847,45.62171682441347,45.27589878458833,45.54355239868164,67644400,94.3289219724029,94.65547963070276,94.00236431410303,94.52485656738281,18325200,56.77954164847787,57.164203930667455,56.77954164847787,57.13633728027344,26092000
2018-06-13,45.576727403343796,45.68568489633382,45.10774431222766,45.16932678222656,86553600,94.90740011150237,95.17797848932737,93.82508660020234,94.09566497802734,29492900,57.339862647374616,57.507066346603004,56.89698032567918,56.93927764892578,34302000
2018-06-14,45.37065389337047,45.37539211789542,45.055628825278845,45.19300842285156,86440400,94.84207862981849,95.19662588851781,94.23561040648832,94.62747955322266,25691800,57.33637884487952,58.022099634496165,57.25626032988215,57.72949981689453,35422000
2018-06-15,45.01062448895897,45.04141752689821,44.591380168781285,44.728759765625,246876800,94.71146183856351,94.73011922460259,93.36790225422173,93.42388153076172,65738600,57.720037323888086,57.918589080171884,57.4100227771967,57.68769454956055,44438000
2018-06-18,44.50137023708544,44.81876257048464,44.340303151317876,44.70507049560547,73939600,93.31192511191811,94.33825220968775,92.76143611246731,94.10499572753906,23586000,57.360261957953256,58.92478446241497,57.27616466391788,58.89741516113281,33038000
2018-06-19,43.852376688105224,44.13424141475721,43.4520816470083,43.98265075683594,134314000,92.97603520815018,94.23561878806849,92.83607989517638,94.10499572753906,28653100,58.22711606817331,58.85909289889115,57.80413909046018,58.654075622558594,47282000
2018-06-20,44.138983304209724,44.34031268695885,43.99212724444408,44.17451095581055,82514800,94.58085786289735,95.65383217797653,94.34760133902375,95.04737091064453,26180800,58.883480148588546,59.78865265859203,58.82028284298701,58.92179489135742,51686000
2018-06-21,44.3521519933222,44.61270012628192,43.805004528313106,43.92817306518555,102847600,95.24327270158976,95.59781993301559,94.12363750193364,94.36622619628906,23198200,58.99345303933997,59.23330362605271,57.89719280421145,58.19377517700195,44966000
